cell_type_name,female_n,female_broad_class,male_n,male_cell_type,male_superclass
CB1896,0,,6,CB1896,cb_intrinsic
"CB1993,CB4053",0,,6,AVLP333,cb_intrinsic
"CB2003,CB3551",0,,6,,cb_intrinsic
CB2071a,0,,6,GNG407,cb_intrinsic
CB2071b,0,,6,GNG406,cb_intrinsic
"CB2204,CB1127",0,,6,aIPg2,cb_intrinsic
"CB2240,CB3251",0,,6,LHAV3b8,cb_intrinsic
CB2263a,0,,6,PS284,cb_intrinsic
"CB2338,CB3321",0,,6,CL117,cb_intrinsic
"CB2354,CB2867",0,,6,,cb_intrinsic
CB2367b,0,,6,PRW028,cb_intrinsic
CB2376c,0,,6,aSP10C_b,cb_intrinsic
CB2387,0,,6,LHAV4g4_b,cb_intrinsic
"CB2391,CB1452",0,,6,VES101,cb_intrinsic
CB2414,0,,6,WEDPN17_a2,cb_intrinsic
"CB2470,CB3117",0,,6,LHPV6a1,cb_intrinsic
"CB2576,CB3415",0,,6,WED117,cb_intrinsic
CB2585,0,,6,CB2585,cb_intrinsic
"CB2616,CB3751",0,,6,SLP337,cb_intrinsic
"CB2668,CB3349",0,,6,aIPg5,cb_intrinsic
CB2703,0,,6,CB2703,cb_intrinsic
CB2934,0,,6,CB2934,cb_intrinsic
CB2955,0,,6,CB2955,cb_intrinsic
CB3049,0,,6,CB3049,cb_intrinsic
CB3089,0,,6,LoVP55,visual_projection
CB3118,0,,6,CB3118,cb_intrinsic
CB3160,0,,6,LHAV5a8,cb_intrinsic
"CB3169,CB3223",0,,6,,cb_intrinsic
"CB3183,CB3796",0,,6,,cb_intrinsic
"CB3289,CB3531",0,,6,,cb_intrinsic
CB3304,0,,6,LHAV6a5,cb_intrinsic
"CB3424,CB3107",0,,6,,cb_intrinsic
"CB3430,CB3434",0,,6,SMP247,cb_intrinsic
CB3502,0,,6,PRW016,cb_intrinsic
"CB3587,CB2663",0,,6,VES103,cb_intrinsic
"CB3609,CB3611",0,,6,,cb_intrinsic
CB3612,0,,6,SMP222,cb_intrinsic
"CB3637,CB3653",0,,6,SIP070,cb_intrinsic
"CB3639,CB3387",0,,6,SMP072,cb_intrinsic
CB3858b,0,,6,AVLP548_a,cb_intrinsic
CB3908,0,,6,CB3908,cb_intrinsic
CB3942,0,,6,WEDPN6C,cb_intrinsic
CB3956,0,,6,PS076,cb_intrinsic
CB3963,0,,6,SLP141,cb_intrinsic
CB3973,0,,6,LHPV5c1_d,cb_intrinsic
CB3974,0,,6,LHPV5c1_d,cb_intrinsic
CB3977,0,,6,CB3977,cb_intrinsic
CB3992,0,,6,CB3992,cb_intrinsic
CB3999,0,,6,PS005_d,cb_intrinsic
CB4014,0,,6,SMP018,cb_intrinsic
CB4015,0,,6,SMP018,cb_intrinsic
CB4065,0,,6,GNG598,cb_intrinsic
CB4075,0,,6,PRW009,cb_intrinsic
CB4085,0,,6,CB4085,cb_intrinsic
CB4095,0,,6,CB4095,cb_intrinsic
CB4106,0,,6,CB4106,cb_intrinsic
CB4115,0,,6,CB4115,cb_intrinsic
CB4143,0,,6,CB4143,cb_intrinsic
CB4157,0,,6,CB4157,cb_intrinsic
CB4163,0,,6,CB4163,cb_intrinsic
CB4166,0,,6,AVLP285,cb_intrinsic
CB4167,0,,6,CB4167,cb_intrinsic
CB4169,0,,6,CB4169,cb_intrinsic
CB4171,0,,6,FB2F_a,cb_intrinsic
CB4173,0,,6,CB4173,cb_intrinsic
CB4177,0,,6,SAD001,cb_intrinsic
CB4183,0,,6,CB4183,cb_intrinsic
CB4197,0,,6,CB4197,cb_intrinsic
CB4206,0,,6,CB4206,cb_intrinsic
CB4216,0,,6,CB4216,cb_intrinsic
CB4224,0,,6,GNG595,cb_intrinsic
CL078,0,,6,CL078_a,cb_intrinsic
CL090_e,0,,6,CL090_e,cb_intrinsic
CL121_a,0,,6,CL121_a,cb_intrinsic
CL122_a,0,,6,CL122_a,cb_intrinsic
"CL231,CL238",0,,6,CL231,cb_intrinsic
CL266_a,0,,6,CL266_a1,cb_intrinsic
"CRE046,CRE045,CB3379",0,,6,CRE045,cb_intrinsic
DH44,0,,6,DH44,cb_endocrine
DMS,0,,6,DMS,cb_endocrine
DNg05_b,0,,6,DNg05_b,descending_neuron
"DNg06_b,DNg06_c",0,,6,DNg110,descending_neuron
DNg110_a,0,,6,DNg06,descending_neuron
DNg110_b,0,,6,DNg06,descending_neuron
DNge113,0,,6,DNge113,descending_neuron
DNge114,0,,6,DNge114,descending_neuron
D_adPN,0,,6,D_adPN,cb_intrinsic
ENS1,0,,6,ENS1,cb_sensory
ENS5,0,,6,ENS5,cb_sensory
FB4R,0,,6,FB4R,cb_intrinsic
"FB5P,FB5T",0,,6,FB5P,cb_intrinsic
LAL090c,0,,6,LAL090,cb_intrinsic
LAL144b,0,,6,LAL144,cb_intrinsic
"LAL147a,LAL147b",0,,6,LAL147_a,cb_intrinsic
LB2c,0,,6,LB2c,cb_sensory
"LHAD1a3,LHAD1f5",0,,6,LHAD1f5,cb_intrinsic
LHAD1i1,0,,6,LHAD1i1,cb_intrinsic
LHAV2b6,0,,6,LHAV2b6,cb_intrinsic
LHAV2g3,0,,6,LHAV2g3,cb_intrinsic
LHAV5a2_b,0,,6,LHAV5a2_b,cb_intrinsic
LHPV2a4,0,,6,LHPV2a4,cb_intrinsic
LHPV3b1_b,0,,6,LHPV3b1_b,cb_intrinsic
LHPV4a1,0,,6,LHPV4a1,cb_intrinsic
LHPV4a2,0,,6,LHPV4a2,cb_intrinsic
LHPV6a3,0,,6,LHPV6a3,cb_intrinsic
LT82,0,,6,LT82a,visual_projection
M_VPNml66,0,,6,M_VPNml66,cb_intrinsic
M_adPNm8,0,,6,M_adPNm8,cb_intrinsic
M_vPNml87,0,,6,M_vPNml87,cb_intrinsic
"PLP041,PLP043",0,,6,PLP043,cb_intrinsic
PLP053,0,,6,PLP053,cb_intrinsic
PLP064_b,0,,6,PLP064_b,cb_intrinsic
"PLP084,PLP085",0,,6,PLP085,cb_intrinsic
PLP157,0,,6,PLP157,cb_intrinsic
PLP191,0,,6,PLP191,cb_intrinsic
PS004,0,,6,PS004,cb_intrinsic
PS034,0,,6,PS034,cb_intrinsic
PS038b,0,,6,PS038,cb_intrinsic
PS095a,0,,6,PS095,cb_intrinsic
"PS240,PS264",0,,6,PS240,cb_intrinsic
PS267,0,,6,PS267,cb_intrinsic
PVLP036,0,,6,PVLP036,cb_intrinsic
PVLP074a,0,,6,PVLP074,cb_intrinsic
SAD011,0,,6,SAD011,cb_intrinsic
"SIP032,SIP059",0,,6,SIP032,cb_intrinsic
"SIP055,SLP245",0,,6,SLP245,cb_intrinsic
SIP073,0,,6,SIP073,cb_intrinsic
SLP012b,0,,6,SLP012,cb_intrinsic
SLP024b,0,,6,SLP024,cb_intrinsic
SLP041,0,,6,SLP041,cb_intrinsic
SLP044_d,0,,6,SLP044_d,cb_intrinsic
"SLP109,SLP143",0,,6,SLP109,cb_intrinsic
"SLP122,CB3605",0,,6,SLP122,cb_intrinsic
SLP241b,0,,6,SLP241,cb_intrinsic
SMP105_b,0,,6,SMP105_b,cb_intrinsic
SMP215,0,,6,SMP215,cb_intrinsic
SMP217,0,,6,SMP217,cb_intrinsic
SMP277,0,,6,SMP277,cb_intrinsic
"SMP359,SMP362",0,,6,SMP362,cb_intrinsic
Sm36,0,,6,Cm29,ol_intrinsic
VA1d_adPN,0,,6,VA1d_adPN,cb_intrinsic
VES049,0,,6,VES049,cb_intrinsic
WED031b,0,,6,WED031,cb_intrinsic
WED130b,0,,6,WED131,cb_intrinsic
WEDPN14,0,,6,WEDPN14,cb_intrinsic
"lLN2X06,lLN2X07",0,,6,lLN2R_a,cb_intrinsic
"lLN2X09,lLN2X10",0,,6,,cb_intrinsic
mAL4F,0,,6,mAL4F,cb_intrinsic
"pC1a,pC1c",0,,6,pC1x_a,cb_intrinsic
v2LN4,0,,6,v2LN4,cb_intrinsic
AN_GNG_183,0,,5,AN08B101,ascending_neuron
AOTU052a,0,,5,AOTU052,cb_intrinsic
AVLP026a,0,,5,AVLP026,cb_intrinsic
AVLP044_a,0,,5,AVLP044_a,cb_intrinsic
AVLP348,0,,5,AVLP348,cb_intrinsic
"AVLP420_a,AVLP427",0,,5,AVLP420_a,cb_intrinsic
AVLP421,0,,5,AVLP421,cb_intrinsic
CB.FB2I2,0,,5,FB2C,cb_intrinsic
"CB0050,CB0064",0,,5,PVLP075,cb_intrinsic
CB0927,0,,5,AVLP379,cb_intrinsic
CB0938,0,,5,LHAD1i2_b,cb_intrinsic
CB0962a,0,,5,PS346,cb_intrinsic
CB0996,0,,5,CB0996,cb_intrinsic
CB0999,0,,5,SLP187,cb_intrinsic
"CB1025,CB3573",0,,5,,cb_intrinsic
CB1038d,0,,5,AMMC023,cb_intrinsic
"CB1066,CB3649",0,,5,,cb_intrinsic
CB1080,0,,5,AOTU002_c,cb_intrinsic
CB1099,0,,5,CB1099,cb_intrinsic
"CB1119,CB1989",0,,5,,cb_intrinsic
"CB1196,CB1986",0,,5,,cb_intrinsic
"CB1315,CB1360",0,,5,AVLP337,cb_intrinsic
CB1348,0,,5,LHPV5h2_a,cb_intrinsic
"CB1378,CB3114",0,,5,,cb_intrinsic
CB1432,0,,5,CB1432,cb_intrinsic
CB1460,0,,5,CB1460,cb_intrinsic
CB1487,0,,5,CB1487,cb_intrinsic
"CB1492,CB2137",0,,5,WED143_d,cb_intrinsic
CB1527,0,,5,CB1527,cb_intrinsic
CB1574,0,,5,CB1574,cb_intrinsic
CB1576,0,,5,CB1576,cb_intrinsic
CB1590,0,,5,CB1590,cb_intrinsic
CB1815,0,,5,CB1815,cb_intrinsic
CB1850,0,,5,CB1850,cb_intrinsic
"CB1886,CB2651",0,,5,,cb_intrinsic
CB1921,0,,5,LHPV6a1,cb_intrinsic
"CB1961,CB2796",0,,5,LHPV3b1_a,cb_intrinsic
CB2027,0,,5,CB2027,cb_intrinsic
CB2224,0,,5,CB2224,cb_intrinsic
CB2248,0,,5,aSP10B,cb_intrinsic
CB2388,0,,5,Z_lvPNm1,cb_intrinsic
CB2472,0,,5,CB2472,cb_intrinsic
"CB2544,CB2841",0,,5,,cb_intrinsic
CB2556,0,,5,AMMC034_a,cb_intrinsic
CB2571b,0,,5,v2LN34A,cb_intrinsic
CB2573b,0,,5,PRW026,cb_intrinsic
"CB2580,CB3235",0,,5,,cb_intrinsic
"CB2591,CB2917",0,,5,,cb_intrinsic
"CB2608,CB3591,CB3636",0,,5,SMP306,cb_intrinsic
"CB2634,CB3521",0,,5,AVLP183,cb_intrinsic
CB2667,0,,5,CB2667,cb_intrinsic
CB2687,0,,5,CB2687,cb_intrinsic
CB2726,0,,5,SLP183,cb_intrinsic
CB2731,0,,5,LHAV4g6_a,cb_intrinsic
CB2763,0,,5,CB2763,cb_intrinsic
CB2770,0,,5,CB2770,cb_intrinsic
CB2787,0,,5,CB2787,cb_intrinsic
CB2851,0,,5,CB2851,cb_intrinsic
CB2869,0,,5,CB2869,cb_intrinsic
CB2937,0,,5,CB2937,cb_intrinsic
"CB2946,CB1952",0,,5,,cb_intrinsic
CB2961,0,,5,SLP268,cb_intrinsic
CB3023,0,,5,CB3023,cb_intrinsic
"CB3041,CB3084",0,,5,SLP347,cb_intrinsic
"CB3063,CB3801",0,,5,,cb_intrinsic
CB3075,0,,5,CB3075,cb_intrinsic
"CB3198,CB2977",0,,5,LHPD2b1,cb_intrinsic
CB3202,0,,5,CB3202,cb_intrinsic
"CB3283,CB3314",0,,5,,cb_intrinsic
CB3313,0,,5,aSP10A_b,cb_intrinsic
CB3360,0,,5,CB3360,cb_intrinsic
CB3364,0,,5,CB3364,cb_intrinsic
CB3446,0,,5,CB3446,cb_intrinsic
"CB3487,CB3535",0,,5,AVLP527,cb_intrinsic
"CB3504,CB3510",0,,5,,cb_intrinsic
CB3858a,0,,5,AVLP548_c,cb_intrinsic
CB3961,0,,5,AOTU032,cb_intrinsic
CB3962,0,,5,AOTU034,cb_intrinsic
CB3998,0,,5,CB3998,cb_intrinsic
CB4001,0,,5,PS005_e,cb_intrinsic
CB4012,0,,5,SMP016_a,cb_intrinsic
CB4013,0,,5,SMP018,cb_intrinsic
CB4036,0,,5,GNG336,cb_intrinsic
CB4104,0,,5,CB4104,cb_intrinsic
CB4117,0,,5,CB4117,cb_intrinsic
CB4139,0,,5,CB4139,cb_intrinsic
CB4179,0,,5,CB4179,cb_intrinsic
CB4180,0,,5,SAD014,cb_intrinsic
CB4214,0,,5,CB4214,cb_intrinsic
CB4225,0,,5,CB4225,cb_intrinsic
CB4248,0,,5,CB4248,cb_intrinsic
CL024b,0,,5,CL024_b,cb_intrinsic
CL160,0,,5,CL160,cb_intrinsic
CL166,0,,5,CL166,cb_intrinsic
CL168,0,,5,CL168,cb_intrinsic
CL24a,0,,5,CL024_a,cb_intrinsic
CRE043b,0,,5,CRE043_c1,cb_intrinsic
"CRE094,CB2062",0,,5,CRE094,cb_intrinsic
CRZ,0,,5,,cb_endocrine
"DNge108,DNge118",0,,5,DNge108,descending_neuron
ENS3,0,,5,ENS3,cb_sensory
ENS4,0,,5,ENS4,cb_sensory
"FB5D,FB5E",0,,5,FB5D,cb_intrinsic
"FB6,FB6J",0,,5,FB6J,cb_intrinsic
LAL025,0,,5,LAL025,cb_intrinsic
LAL094a,0,,5,LAL094,cb_intrinsic
LAL094c,0,,5,LAL094,cb_intrinsic
LHAD1c3,0,,5,LHAD1c3,cb_intrinsic
"LHAD2c3b,LHAD2c3c",0,,5,LHAD2c3,cb_intrinsic
LHPV2a1_d,0,,5,LHPV2a1_d,cb_intrinsic
LHPV2a5,0,,5,LHPV2a5,cb_intrinsic
"LHPV2b5,CB3282,CB3161",0,,5,LHPV2b5,cb_intrinsic
LHPV4a8,0,,5,LHPV4a8,cb_intrinsic
M_lvPNm37,0,,5,M_lvPNm37,cb_intrinsic
PLP241a,0,,5,PLP241,cb_intrinsic
PS150a,0,,5,PS150,cb_intrinsic
"PS193b,PS193c",0,,5,PS193b,cb_intrinsic
PS209c,0,,5,PS209,cb_intrinsic
PS252,0,,5,PS252,cb_intrinsic
SIP013b,0,,5,SIP013,cb_intrinsic
SIP020b,0,,5,SIP020_b,cb_intrinsic
SLP026,0,,5,SLP026,cb_intrinsic
"SLP288b,SLP288c",0,,5,SLP288,cb_intrinsic
SLP360,0,,5,SLP360_d,cb_intrinsic
SLP400,0,,5,SLP400,cb_intrinsic
SMP319b,0,,5,SMP319,cb_intrinsic
SMP590,0,,5,SMP590_a,cb_intrinsic
VM5v_adPN,0,,5,VM5v_adPN,cb_intrinsic
WED004b,0,,5,WED004,cb_intrinsic
WED039,0,,5,WED039,cb_intrinsic
WEDPN8D,0,,5,WEDPN8D,cb_intrinsic
aPhM2a,0,,5,aPhM2a,cb_sensory
aPhM3,0,,5,aPhM3,cb_sensory
lLN13,0,,5,lLN13,cb_intrinsic
"v2LN42b,v2LN42c",0,,5,v2LN42,cb_intrinsic
v2LN47,0,,5,v2LN47,cb_intrinsic
"(AVLP346,AVLP348)a",0,,4,AVLP346,cb_intrinsic
ALON3,0,,4,ALON3,cb_intrinsic
AN_AVLP_42,0,,4,AN10B022,ascending_neuron
"AN_GNG_11,AN_GNG_13",0,,4,AN19B044,ascending_neuron
AN_GNG_159,0,,4,AN08B099_g,ascending_neuron
AN_GNG_180,0,,4,AN14A003,ascending_neuron
AN_GNG_181,0,,4,AN03B011,ascending_neuron
AN_GNG_201,0,,4,AN04B004,ascending_neuron
AN_GNG_203,0,,4,AN19B051,ascending_neuron
AN_GNG_59,0,,4,AN07B041,ascending_neuron
AN_GNG_60,0,,4,AN07B013,ascending_neuron
AN_GNG_8,0,,4,AN19B009,ascending_neuron
"AN_multi_34,AN_multi_35",0,,4,AN09B037,ascending_neuron
AN_multi_99,0,,4,AN08B041,ascending_neuron
"AOTU018,AOTU031",0,,4,AOTU018,cb_intrinsic
AOTU041,0,,4,AOTU041,cb_intrinsic
AOTU042,0,,4,AOTU042,cb_intrinsic
AOTU046,0,,4,AOTU046,cb_intrinsic
AOTU049,0,,4,AOTU049,cb_intrinsic
"ATL024,IB042",0,,4,ATL024,cb_intrinsic
"ATL035,ATL036",0,,4,ATL035,cb_intrinsic
"ATL038,ATL039",0,,4,ATL038,cb_intrinsic
AVLP027,0,,4,AVLP027,cb_intrinsic
AVLP028d,0,,4,AVLP028,cb_intrinsic
AVLP069_a,0,,4,AVLP069_a,cb_intrinsic
AVLP096,0,,4,AVLP096,cb_intrinsic
AVLP105a,0,,4,AVLP105,cb_intrinsic
AVLP143,0,,4,AVLP143,cb_intrinsic
AVLP194a,0,,4,AVLP194_a,cb_intrinsic
AVLP194c2,0,,4,AVLP194_c2,cb_intrinsic
AVLP194d,0,,4,AVLP192_a,cb_intrinsic
AVLP227,0,,4,AVLP227,cb_intrinsic
AVLP234,0,,4,AVLP234,cb_intrinsic
"AVLP253,AVLP254",0,,4,AVLP253,cb_intrinsic
AVLP345,0,,4,AVLP345_a,cb_intrinsic
AVLP380,0,,4,AVLP380,cb_intrinsic
"AVLP393,AVLP395",0,,4,AVLP393,cb_intrinsic
"AVLP417,AVLP438",0,,4,AVLP417,cb_intrinsic
AVLP465c,0,,4,AVLP465,cb_intrinsic
AVLP471,0,,4,AVLP471,cb_intrinsic
AVLP517,0,,4,AVLP517,cb_intrinsic
"AVLP530,AVLP561",0,,4,AVLP530,cb_intrinsic
AVLP548_d,0,,4,AVLP548_d,cb_intrinsic
AVLP548_e,0,,4,AVLP548_e,cb_intrinsic
AVLP580,0,,4,AVLP580,cb_intrinsic
CB.FB2E10,0,,4,FB2I_a,cb_intrinsic
CB.FB2E5,0,,4,FB2J_a,cb_intrinsic
CB.FB2E6,0,,4,FB2H_a,cb_intrinsic
CB.FB2E8,0,,4,FB2E,cb_intrinsic
CB.FB2K0,0,,4,FB2B_b,cb_intrinsic
CB.FB2K1,0,,4,FB2B_a,cb_intrinsic
"CB.FB3,4A10",0,,4,FB4M,cb_intrinsic
"CB.FB3,4A21",0,,4,FB4L,cb_intrinsic
"CB.FB3,4A9",0,,4,FB4Y,cb_intrinsic
"CB.FB3,4I0",0,,4,FB3A,cb_intrinsic
CB.FB5D2,0,,4,FB5Q,cb_intrinsic
CB.FB6B0,0,,4,FB6K,cb_intrinsic
CB.FB6F0,0,,4,FB6M,cb_intrinsic
"CB0149,CB0663",0,,4,LAL206,cb_intrinsic
"CB0189,CB3298",0,,4,AVLP139,cb_intrinsic
"CB0220,LAL179b",0,,4,LAL179,cb_intrinsic
"CB0299,CB2670",0,,4,,cb_intrinsic
CB0624,0,,4,PS318,cb_intrinsic
"CB0642,CB0662",0,,4,,cb_intrinsic
CB0643,0,,4,GNG488,cb_intrinsic
CB0705,0,,4,GNG276,cb_motor
CB0710,0,,4,SMP082,cb_intrinsic
CB0720,0,,4,MN1,cb_motor
CB0746,0,,4,SMP742,cb_intrinsic
CB0747,0,,4,AVLP325_b,cb_intrinsic
CB0758,0,,4,CB0758,cb_intrinsic
CB0762,0,,4,MN7,cb_motor
CB0875/CB0882,0,,4,MN3L,cb_motor
CB0914/CB0915,0,,4,MN12D,cb_motor
CB0925,0,,4,CB0925,cb_intrinsic
CB0926,0,,4,CB0926,cb_intrinsic
CB0988a,0,,4,GNG448,cb_intrinsic
CB0988b,0,,4,GNG450,cb_intrinsic
CB1000,0,,4,CB1000,cb_intrinsic
"CB1045,CB1588",0,,4,,cb_intrinsic
CB1050,0,,4,CB1050,cb_intrinsic
CB1059,0,,4,CB1059,cb_intrinsic
"CB1061,CB1970",0,,4,CRE030_b,cb_intrinsic
CB1088,0,,4,CB1088,cb_intrinsic
"CB1093,CB2403",0,,4,,cb_intrinsic
CB1111,0,,4,AVLP264,cb_intrinsic
"CB1172,SIP041",0,,4,SIP041,cb_intrinsic
"CB1228,CB2291",0,,4,,cb_intrinsic
CB1231a,0,,4,SAD110,cb_intrinsic
"CB1240,CB3467",0,,4,LHAV3b13,cb_intrinsic
CB1272,0,,4,SLP094_a,cb_intrinsic
"CB1273,CB2542",0,,4,,cb_intrinsic
CB1280,0,,4,CB1280,cb_intrinsic
"CB1284,CB3691",0,,4,,cb_intrinsic
CB1294,0,,4,AOTU017,cb_intrinsic
CB1321,0,,4,VP1m+VP2_lvPN2,cb_intrinsic
CB1338,0,,4,SMP226,cb_intrinsic
CB1356,0,,4,CB1356,cb_intrinsic
CB1361,0,,4,CB1361,cb_intrinsic
CB1384,0,,4,CB1384,cb_intrinsic
CB1394_a,0,,4,CB1394_a,cb_intrinsic
CB1394_b,0,,4,CB1394_b,cb_intrinsic
CB1418,0,,4,CB1418,cb_intrinsic
CB1422b,0,,4,GNG419,cb_intrinsic
"CB1441,CB2007",0,,4,,cb_intrinsic
CB1463,0,,4,CB1463,cb_intrinsic
CB1494,0,,4,SLP043,cb_intrinsic
CB1563a,0,,4,GNG271,cb_intrinsic
CB1575a,0,,4,CB1575,cb_intrinsic
"CB1589,CB3546",0,,4,,cb_intrinsic
CB1597b,0,,4,GNG318,cb_intrinsic
CB1608,0,,4,CB1608,cb_intrinsic
CB1619,0,,4,CB1619,cb_intrinsic
CB1653,0,,4,CB1653,cb_intrinsic
CB1673,0,,4,v2LN34F,cb_intrinsic
CB1676,0,,4,v2LN3A,cb_intrinsic
CB1693,0,,4,PS072,cb_intrinsic
CB1704,0,,4,LHPV5h4,cb_intrinsic
"CB1740,CB1779",0,,4,,cb_intrinsic
CB1800,0,,4,LHAV2h1,cb_intrinsic
CB1811,0,,4,CB1811,cb_intrinsic
"CB1829,CB3485,CB3527",0,,4,,cb_intrinsic
CB1861b,0,,4,SLP179_b,cb_intrinsic
"CB1865,CB2809",0,,4,SMP453,cb_intrinsic
CB1898,0,,4,GNG266,cb_intrinsic
CB1906,0,,4,AVLP311_a2,cb_intrinsic
CB1912,0,,4,LHAV5c1,cb_intrinsic
CB1913,0,,4,CL147,cb_intrinsic
CB1945,0,,4,CB1945,cb_intrinsic
"CB1947,CB3224",0,,4,,cb_intrinsic
CB1967,0,,4,SMP117_a,cb_intrinsic
"CB1972,CB1621",0,,4,,cb_intrinsic
CB1974,0,,4,GNG409,cb_intrinsic
CB1981,0,,4,CB1981,cb_intrinsic
CB1985,0,,4,CB1985,cb_intrinsic
CB2003,0,,4,CB2003,cb_intrinsic
"CB2011,CB2699",0,,4,,cb_intrinsic
CB2033,0,,4,CB2033,cb_intrinsic
"CB2054,CB1488",0,,4,GNG320,cb_intrinsic
CB2054b,0,,4,GNG319,cb_intrinsic
CB2059,0,,4,CB2059,cb_intrinsic
"CB2069,CB3559",0,,4,SLP360_d,cb_intrinsic
CB2082,0,,4,CL191_a,cb_intrinsic
CB2094b,0,,4,CB2094,cb_intrinsic
CB2151,0,,4,CB2151,cb_intrinsic
CB2159,0,,4,LHPV5h4,cb_intrinsic
"CB2173,CB2752",0,,4,,cb_intrinsic
CB2174,0,,4,CB2174,cb_intrinsic
CB2184,0,,4,CB2184,cb_intrinsic
CB2199,0,,4,LHPV6a1,cb_intrinsic
CB2231,0,,4,PRW031,cb_intrinsic
CB2233,0,,4,GNG275,cb_intrinsic
CB2253,0,,4,AVLP005,cb_intrinsic
CB2257,0,,4,CB2257,cb_intrinsic
"CB2264,CB3516",0,,4,,cb_intrinsic
CB2265b,0,,4,VES093_b,cb_intrinsic
CB2267_a,0,,4,WEDPN17_a1,cb_intrinsic
"CB2277,CB3336",0,,4,SLP099,cb_intrinsic
"CB2284,CB2422",0,,4,SMP483,cb_intrinsic
"CB2289,CB2649",0,,4,,cb_intrinsic
CB2299,0,,4,GNG400,cb_intrinsic
CB2315,0,,4,CB2315,cb_intrinsic
CB2336,0,,4,LHAV3n1,cb_intrinsic
CB2369,0,,4,SMP133,cb_intrinsic
"CB2418,LAL026",0,,4,LAL026_a,cb_intrinsic
CB2434,0,,4,SLP081,cb_intrinsic
CB2442,0,,4,CB2442,cb_intrinsic
"CB2451,CB3309",0,,4,SMP453,cb_intrinsic
CB2452,0,,4,LHPV4c2,cb_intrinsic
CB2459,0,,4,CB2459,cb_intrinsic
CB2473,0,,4,PS070,cb_intrinsic
CB2509,0,,4,CRE093,cb_intrinsic
"CB2547,CB3651",0,,4,AVLP111,cb_intrinsic
CB2548,0,,4,GNG391,cb_intrinsic
CB2551b,0,,4,CB2551b,cb_intrinsic
"CB2557,CB3471",0,,4,,cb_intrinsic
"CB2566,CB3640",0,,4,GNG633,cb_intrinsic
CB2568,0,,4,SMP221,cb_intrinsic
CB2572a,0,,4,CB2572,cb_intrinsic
CB2572b,0,,4,CB2572,cb_intrinsic
CB2587,0,,4,SMP219,cb_intrinsic
"CB2618,CB3317",0,,4,,cb_intrinsic
CB2635,0,,4,AVLP325_a,cb_intrinsic
CB2696b,0,,4,CL167,cb_intrinsic
CB2756,0,,4,SLP198,cb_intrinsic
CB2771,0,,4,SLP085,cb_intrinsic
CB2786,0,,4,CB2786,cb_intrinsic
CB2797,0,,4,CB2797,cb_intrinsic
CB2810,0,,4,LHPV5m1,cb_intrinsic
CB2811,0,,4,GNG381,cb_intrinsic
CB2816,0,,4,CB2816,cb_intrinsic
CB2845,0,,4,CB2845,cb_intrinsic
CB2846,0,,4,CB2846,cb_intrinsic
CB2859,0,,4,CB2859,cb_intrinsic
CB2868_a,0,,4,SMP438,cb_intrinsic
CB2881a,0,,4,CB2881,cb_intrinsic
CB2885,0,,4,CL184,cb_intrinsic
CB2899,0,,4,LHAV3n1,cb_intrinsic
CB2907,0,,4,CB2907,cb_intrinsic
CB3026,0,,4,CRE003_b,cb_intrinsic
CB3036,0,,4,CB3036,cb_intrinsic
"CB3060,SMP283",0,,4,SMP283,cb_intrinsic
CB3061,0,,4,LHPV2c5,cb_intrinsic
CB3076,0,,4,CB3076,cb_intrinsic
CB3119,0,,4,LHPV6f3_b,cb_intrinsic
CB3141,0,,4,CB3141,cb_intrinsic
CB3146,0,,4,GNG375,cb_intrinsic
CB3206,0,,4,VP1m+VP2_lvPN2,cb_intrinsic
CB3218,0,,4,CB3218,cb_intrinsic
CB3233,0,,4,CB3233,cb_intrinsic
"CB3234,CB3377",0,,4,,cb_intrinsic
CB3243,0,,4,CL275,cb_intrinsic
"CB3260,CB3723",0,,4,LHPV6i1_a,cb_intrinsic
CB3268,0,,4,CB3268,cb_intrinsic
CB3279a,0,,4,PRW020,cb_intrinsic
CB3287b,0,,4,CB3287b,cb_intrinsic
CB3288,0,,4,CB3288,cb_intrinsic
CB3339,0,,4,CB3339,cb_intrinsic
"CB3356,CB3359",0,,4,,cb_intrinsic
CB3357,0,,4,CB3357,cb_intrinsic
CB3370,0,,4,AVLP378,cb_intrinsic
CB3374,0,,4,CB3374,cb_intrinsic
CB3382,0,,4,AVLP338,cb_intrinsic
CB3392,0,,4,SMP002,cb_intrinsic
CB3398,0,,4,AVLP113,cb_intrinsic
CB3419,0,,4,CB3419,cb_intrinsic
"CB3444,CB0793",0,,4,,cb_intrinsic
CB3445,0,,4,CB3445,cb_intrinsic
CB3455,0,,4,SIP054,cb_intrinsic
CB3479,0,,4,CB3479,cb_intrinsic
CB3506,0,,4,CB3506,cb_intrinsic
CB3545,0,,4,CB3545,cb_intrinsic
CB3552,0,,4,CB3552,cb_intrinsic
CB3557,0,,4,SLP421,cb_intrinsic
CB3574,0,,4,CB3574,cb_intrinsic
"CB3584,CB3592",0,,4,,cb_intrinsic
"CB3622,CB3662",0,,4,,cb_intrinsic
CB3635,0,,4,CB3635,cb_intrinsic
"CB3643,SAD075",0,,4,SAD075,cb_intrinsic
CB3657,0,,4,CB3657,cb_intrinsic
"CB3664,CB3672",0,,4,,cb_intrinsic
CB3667,0,,4,CB3667,cb_intrinsic
CB3673b,0,,4,CB3673b,cb_intrinsic
